,id,name,company_has_phd,proportion_technical,founder_from_institute,founder_has_phd,founder_pat_pub,No_people_input
752,957748,IDECSI,0,0.1111111111111111,0.0,0.0,0.0,0
753,1742406,Ideel,0,0.2,0.0,0.0,0.0,0
754,1792251,Idomed,0,0.0,0.0,0.0,0.0,0
755,1716924,Ilek,0,0.05,0.0,0.0,0.0,0
756,869469,Influans,0,,,,,1
757,894790,Inflyter,0,0.0,0.0,0.0,0.0,0
758,1749236,Innovsante,0,,,,,1
759,1864534,INOVAYA,0,,,,,1
760,1789845,InsideBoard,0,0.13513513513513514,0.0,0.0,1.0,0
761,1482056,Itekube,0,0.5,0.0,0.0,0.0,0
762,1448477,Izicap,0,0.2361111111111111,0.0,0.0,1.0,0
763,1801785,Izilaw,0,,,,,1
764,1660451,JobyPepper,0,0.0,0.0,0.0,0.0,0
765,1747872,Jokosun,0,,,,,1
766,867128,Kawaa,1,0.09090909090909091,0.0,1.0,1.0,0
767,1480693,Kazeko,0,0.0625,0.0,0.0,0.0,0
768,1748200,Kiddizy,0,,,,,1
769,1835645,KIPLIN,0,0.21052631578947367,0.0,0.0,0.0,0
770,882476,Krank,0,0.2,0.0,0.0,1.0,0
771,1478813,Lounjee,0,0.1111111111111111,0.0,0.0,0.0,0
772,1477870,LUMI'IN,0,0.0,0.0,0.0,0.0,0
773,1662881,LysPackaging,0,0.058823529411764705,0.0,0.0,0.0,0
774,890865,mercurr,0,0.0,0.0,0.0,0.0,0
775,19318,Mipise,0,0.0,0.0,0.0,1.0,0
776,1748325,Mixdata,0,,,,,1
777,80287,Mobeye,0,0.14705882352941177,0.0,0.0,0.0,0
778,1726124,Mobistreet,0,0.0,0.0,0.0,0.0,0
779,1477043,Monemprunt.com,0,0.13333333333333333,0.0,0.0,0.0,0
780,1792365,Moneway,0,,,,,1
781,1755947,Monmentor.fr,0,,,,,1
782,958928,Moona,0,0.4444444444444444,0.0,0.0,0.0,0
783,1836114,MyTutorAbroad,0,0.0,0.0,0.0,0.0,0
784,1749284,Naker,0,0.0,0.0,0.0,0.0,0
785,888631,Newcy,0,0.18181818181818182,0.0,0.0,0.0,0
786,917748,Newheat,0,,,,,1
787,1480416,Noova,0,,,,,1
788,1683403,Novengine,0,1.0,0.0,0.0,0.0,0
789,20695,Onecub,0,0.0,0.0,0.0,0.0,0
790,894881,Openergy,0,0.2222222222222222,0.0,0.0,0.0,0
791,874211,Ouihelp,0,0.008,0.0,0.0,0.0,0
792,891146,Pandascore,0,0.13513513513513514,0.0,0.0,0.0,0
793,886232,PayCar,0,0.0,0.0,0.0,0.0,0
794,1480108,PayGenius,0,0.0,0.0,0.0,0.0,0
795,904235,Paytweak,0,0.0,0.0,0.0,0.0,0
796,1836371,Playeur.co,0,,,,,1
797,1836433,PRO-SPARE,0,,,,,1
798,1660621,Qotto,0,0.125,0.0,0.0,0.0,0
799,924741,Quantilia,0,,,,,1
800,1684458,Quantom,0,0.15,0.0,0.0,0.0,0
801,173093,Quorum,0,0.0,0.0,0.0,0.0,0
802,1836530,RESEAUPRO,0,0.0,0.0,0.0,0.0,0
803,1832864,Rolide,0,0.3333333333333333,0.0,0.0,0.0,0
804,1448149,Rool'in,0,1.0,0.0,0.0,0.0,0
805,1480932,Rougier,0,0.0,0.0,0.0,0.0,0
806,1824683,Sarus,0,0.2222222222222222,0.0,0.0,1.0,0
807,1683444,Seaturns,0,0.5,0.0,0.0,0.0,0
808,1742908,Selerys,1,0.3,0.0,0.0,0.0,0
809,909173,SellingAtHome,0,0.0,0.0,0.0,0.0,0
810,167814,Shapr,0,0.0392156862745098,0.0,0.0,3.0,0
811,1635364,Simundia,0,0.0,0.0,0.0,0.0,0
812,1483069,Skiply,0,0.14285714285714285,0.0,0.0,0.0,0
813,1248638,SoftLaw,0,0.2857142857142857,0.0,0.0,0.0,0
814,1484102,SonetSuite,0,0.0,0.0,0.0,0.0,0
815,894899,Spinergie,0,0.47368421052631576,0.0,0.0,0.0,0
816,968692,Stormize,0,1.0,0.0,0.0,0.0,0
817,870697,Swabbl,0,,,,,1
818,1846491,Synergiz,0,,,,,1
819,948972,Target2Sell,0,0.25925925925925924,0.0,0.0,0.0,0
820,912246,Teester,0,0.08333333333333333,0.0,0.0,0.0,0
821,1477667,Teqoya,0,0.125,0.0,0.0,0.0,0
822,1480402,Touchify,0,0.125,0.0,0.0,0.0,0
823,884527,Trackinsight,0,0.38461538461538464,0.0,0.0,0.0,0
824,919636,Tracktor,0,0.025,0.0,0.0,0.0,0
825,1481877,Tradefest,0,0.0,0.0,0.0,0.0,0
826,890693,TrainMe,0,0.06,0.0,0.0,0.0,0
827,1876728,TRANSPOLIS,0,,,,,1
828,1711892,Treenox,0,,,,,1
829,1712920,Vivalto Santé,0,,,,,1
830,1715756,"Aptys Pharmaceuticals SAS,",0,,,,,1
831,1710313,Co-assit,0,,,,,1
832,1722324,Openfield Technologies,0,,,,,1
833,1725528,Sloclap,0,,,,,1
834,1758915,Unaide,0,0.058823529411764705,0.0,0.0,0.0,0
835,1743493,Uneole,0,0.3333333333333333,0.0,0.0,0.0,0
836,954563,Utip,0,,,,,1
837,227608,VigiZen,0,,,,,1
838,1837034,ViJump,0,0.0,0.0,0.0,0.0,0
839,1480423,V-Motech,0,0.5172413793103449,0.0,0.0,0.0,0
840,156180,Ween,0,0.4,0.0,0.0,0.0,0
841,873606,WeeSurf,0,0.0,0.0,0.0,0.0,0
842,1480551,WeNow,0,0.0,0.0,0.0,1.0,0
843,225542,wezzoo,0,0.0,0.0,0.0,0.0,0
844,1837159,Wipoz!,0,0.0,0.0,0.0,0.0,0
845,924174,Yogosha,0,0.10714285714285714,0.0,0.0,0.0,0
846,234943,Yoopies,0,,,,,1
847,161205,Youmiam,0,0.08333333333333333,0.0,0.0,0.0,0
848,909957,YouPass,0,,,,,1
849,870960,Zenly,0,0.2112676056338028,0.0,0.0,0.0,0
850,915304,Ze-Watt,0,0.13333333333333333,0.0,0.0,0.0,0
851,1748377,Zouzoucar,0,,,,,1
852,2322,HelloFresh,0,,,,,1
853,1568647,TheFork,0,,,,,1
854,863849,Frichti,0,,,,,1
855,4452,Netatmo,1,,,,,1
856,884159,ContentSquare,0,,,,,1
857,1298469,Dental Monitoring,0,,,,,1
858,883387,Hugging Face,1,0.625,0.0,1.0,2.0,0
859,1672861,Ceva Sante Animale S.A.,0,,,,,1
860,890957,Swile (ex-Lunchr),0,,,,,1
861,882571,FoodChéri,1,0.07291666666666667,0.0,1.0,0.0,0
862,878119,Brigad,0,,,,,1
863,11620,Dataiku,0,,,,,1
864,912363,Meero,0,,,,,1
865,184352,InnovOrder,0,0.07017543859649122,0.0,0.0,0.0,0
866,867430,AB Tasty,0,,,,,1
867,155272,Sonnedix,0,0.125,0.0,0.0,0.0,0
868,1483011,Eversend,0,0.5,0.0,0.0,0.0,0
869,75070,Biom Up,1,0.34782608695652173,0.0,0.0,0.0,0
870,926155,Jenji,0,0.05714285714285714,0.0,0.0,0.0,0
871,395082,Wynd,0,,,,,1
872,1482074,Ellcie Healthy,1,0.45,0.0,0.0,0.0,0
873,916819,Ideol,0,0.46808510638297873,0.0,0.0,0.0,0
874,891512,La Belle Vie,1,0.0851063829787234,0.0,0.0,1.0,0
875,894808,Roger voice,0,0.03571428571428571,0.0,0.0,1.0,0
876,894858,Implicity,1,0.23255813953488372,0.0,1.0,0.0,0
877,874466,HostnFly,0,0.058823529411764705,0.0,0.0,0.0,0
878,925236,Cosmo Connected,0,0.13513513513513514,0.0,0.0,0.0,0
879,1478669,Clim8,1,0.16666666666666666,0.0,1.0,1.0,0
880,924272,Biosynex,0,0.14960629921259844,0.0,0.0,0.0,0
881,877793,Equisense,0,0.14285714285714285,0.0,0.0,0.0,0
882,926515,HireSweet,0,0.2222222222222222,0.0,0.0,1.0,0
883,1447568,Pricemoov,0,0.19230769230769232,0.0,0.0,0.0,0
884,934623,VSORA,1,0.2,0.0,1.0,0.0,0
885,891282,Innersense,1,0.14285714285714285,0.0,0.0,0.0,0
886,20349,OpenDataSoft,0,0.15384615384615385,0.0,0.0,0.0,0
887,931089,ForePaaS,0,0.22727272727272727,0.0,0.0,0.0,0
888,1248586,Goshaba,1,0.2,0.0,1.0,1.0,0
889,74919,Paymium,0,0.06666666666666667,0.0,0.0,1.0,0
890,1450495,Japet,0,0.5555555555555556,1.0,0.0,2.0,0
891,1671960,Wefight,0,0.25,0.0,0.0,1.0,0
892,951687,Novolyze,0,0.23809523809523808,0.0,0.0,1.0,0
893,891398,Blue Frog Robotics,0,,,,,1
894,1742688,Buddytherobot.com,0,,,,,1
895,1481638,In2Bones,0,0.26666666666666666,0.0,0.0,0.0,0
896,892030,Donecle,1,0.42857142857142855,0.0,0.0,0.0,0
897,894812,Tilkal,1,0.1111111111111111,0.0,0.0,2.0,0
898,894824,Auxivia,0,0.1875,0.0,0.0,1.0,0
899,1659889,Posos,1,0.47368421052631576,0.0,2.0,0.0,0
900,970939,OZ Biosciences SAS,1,0.6153846153846154,0.0,1.0,0.0,0
901,1747330,Meshroom VR,0,0.09090909090909091,0.0,0.0,0.0,0
902,1511659,La Fourche,0,0.08108108108108109,0.0,0.0,0.0,0
903,903242,Roofstreet,0,0.0,0.0,0.0,1.0,0
904,885404,Algama,1,0.38461538461538464,0.0,1.0,0.0,0
905,1483519,Imascap SAS,1,0.6551724137931034,0.0,1.0,0.0,0
906,1464724,In&motion,0,0.14285714285714285,0.0,0.0,0.0,0
907,1447986,Skipper NDT,1,0.5555555555555556,0.0,0.0,0.0,0
908,891415,Terabee,1,0.46875,0.0,1.0,0.0,0
909,923728,Enovap,1,0.05,0.0,1.0,2.0,0
910,974021,Amarisoft,0,0.3,0.0,0.0,0.0,0
911,1660163,ANAMNESE,0,0.07692307692307693,0.0,0.0,0.0,0
912,1249032,OnTracks,0,0.0,0.0,0.0,0.0,0
913,883038,Prêt à Pousser,0,0.14285714285714285,0.0,0.0,0.0,0
914,927184,Neomedlight,1,0.42857142857142855,0.0,0.0,0.0,0
915,894835,Cycle farms,1,0.4,0.0,0.0,0.0,0
916,973264,Enerdigit,0,0.375,0.0,0.0,0.0,0
917,863082,Hostabee,0,0.0,0.0,0.0,0.0,0
918,959416,IFollow,0,0.55,0.0,0.0,0.0,0
919,874221,Divacore,0,0.0,0.0,0.0,0.0,0
920,970154,GeNouRoB,0,0.05,0.0,0.0,0.0,0
921,146187,SynchroNext,0,0.0,0.0,0.0,0.0,0
922,1453517,Sabi Agri,0,0.3,0.0,0.0,0.0,0
923,80516,Niland,0,1.0,0.0,0.0,0.0,0
924,1481033,GYROLIFT,1,0.8181818181818182,0.0,1.0,1.0,0
925,1860226,FLOD AI,0,0.0,0.0,0.0,0.0,0
926,1836878,The WiW,0,0.0,0.0,0.0,0.0,0
927,971453,TexiSense,0,0.7142857142857143,0.0,0.0,0.0,0
928,882333,Dexstr,0,0.2222222222222222,1.0,0.0,0.0,0
929,894802,Occi,0,,,,,1
930,958083,Turbotech Industrie,0,,,,,1
931,1748072,Oniris,0,,,,,1
932,1662314,Bilberry,0,0.3333333333333333,0.0,0.0,0.0,0
933,146224,FlightWatching,0,0.0,0.0,0.0,0.0,0
934,909138,Hionos,1,0.5555555555555556,0.0,1.0,2.0,0
935,1748067,Innixim,0,,,,,1
936,151319,GOOT,0,0.0,0.0,0.0,0.0,0
937,1758305,NeuroSys,1,0.6666666666666666,0.0,0.0,0.0,0
938,1742907,Miravas,0,,,,,1
939,919638,Wyca Robotics,0,0.2222222222222222,0.0,0.0,1.0,0
940,1889309,Zéphyr Solar,0,,,,,1
941,1765271,Belovia,0,0.0,0.0,0.0,0.0,0
942,1748076,Medihandtrace,0,,,,,1
943,1480999,OneFit Medical,0,,,,,1
944,1708152,Simpulse,0,0.25,0.0,0.0,0.0,0
945,1480050,Medsenic,0,0.0,0.0,0.0,0.0,0
946,1479574,3Dvarius,0,,,,,1
947,971537,UROsphere SAS,1,0.3333333333333333,0.0,0.0,0.0,0
948,1715748,Facepoint,0,0.08333333333333333,0.0,0.0,1.0,0
949,161956,Novitact,0,,,,,1
950,1482130,Ip-Maker,0,0.0,0.0,0.0,0.0,0
951,1841528,Unibiome,0,0.0,0.0,0.0,0.0,0
952,1835034,DRONE ACT,0,0.4,0.0,0.0,0.0,0
953,1248554,Batvoice Technologies,0,0.7142857142857143,0.0,0.0,0.0,0
954,1470701,Synovo,0,,,,,1
955,1450558,Bloc in Bloc,0,0.125,0.0,0.0,1.0,0
956,1748252,Mobapi,0,,,,,1
957,1748044,Vibiosphen,0,0.0,0.0,0.0,0.0,0
958,1603654,Biocellvia,1,0.3333333333333333,1.0,1.0,0.0,0
959,1683442,Protifly,0,0.2,0.0,0.0,0.0,0
960,1757866,Konverso,0,0.3333333333333333,0.0,0.0,1.0,0
961,1835332,GreenCityZen,0,0.0,0.0,0.0,0.0,0
962,881289,Storyzy,0,0.2,0.0,0.0,1.0,0
963,1479410,Timelab SAS,0,,,,,1
964,1480161,QualyCloud,1,0.1111111111111111,0.0,1.0,0.0,0
965,1481211,Aeromapper,0,0.0,0.0,0.0,0.0,0
966,1479697,Hi-phen,1,0.75,0.0,1.0,1.0,0
967,2008,Delivery Hero,0,,,,,1
968,1974,CRITEO,0,,,,,1
969,144335,Ogury,0,,,,,1
970,34244,EASYRECRUE,0,0.1111111111111111,0.0,0.0,0.0,0
971,20039,La Ruche qui dit Oui!,0,,,,,1
972,1515254,ControlExpert,0,,,,,1
973,885971,Agricool,0,0.19672131147540983,0.0,0.0,1.0,0
974,20382,ZenChef,1,0.09433962264150944,0.0,1.0,1.0,0
975,1663042,Potager City,0,0.02531645569620253,0.0,0.0,0.0,0
976,885695,Saagie,1,0.23863636363636365,0.0,0.0,0.0,0
977,25723,LaFourchette,0,,,,,1
978,20408,tinyclues,1,0.2878787878787879,1.0,1.0,1.0,0
979,962941,Ekim,0,0.24,0.0,0.0,2.0,0
980,1482396,Coinhouse,0,0.06896551724137931,0.0,0.0,1.0,0
981,1634376,Wilov,0,0.0,0.0,0.0,0.0,0
982,883581,Doctrine,1,0.13793103448275862,0.0,1.0,2.0,0
983,872106,MiiMOSA,0,0.0975609756097561,0.0,0.0,0.0,0
984,870911,Extracadabra,0,0.02,0.0,0.0,0.0,0
985,892387,Feed.,0,0.047619047619047616,0.0,0.0,0.0,0
986,867914,Privateaser,0,0.04285714285714286,0.0,0.0,1.0,0
987,1479349,Foodles,0,0.05555555555555555,0.0,0.0,0.0,0
988,1845183,Meditect,0,0.0625,0.0,0.0,0.0,0
989,20391,LePetitBallon,0,0.0,0.0,0.0,0.0,0
990,240429,Nestor,0,0.03333333333333333,0.0,0.0,1.0,0
991,1634384,IPaidThat,0,0.04,0.0,0.0,1.0,0
992,892834,Agriconomie,0,0.01694915254237288,0.0,0.0,1.0,0
993,924749,Comparateuragricole.com,0,0.0,0.0,0.0,0.0,0
994,922754,Frigo Magic,0,0.0,0.0,0.0,0.0,0
995,925807,Businesstable,0,0.034482758620689655,0.0,0.0,0.0,0
996,964572,Clustaar,0,0.12903225806451613,0.0,0.0,0.0,0
997,1249643,Yuka,0,0.0,0.0,0.0,0.0,0
998,197040,Julie Desk,0,0.0,0.0,0.0,0.0,0
999,885327,Chefclub,0,0.06818181818181818,0.0,0.0,0.0,0
1000,1511415,Storelift,0,0.15384615384615385,0.0,0.0,0.0,0
1001,961884,Easilys,0,0.05063291139240506,1.0,0.0,0.0,0
1002,901802,L'Addition,0,0.07575757575757576,0.0,0.0,0.0,0
1003,1880723,Technique Solaire,0,0.13513513513513514,0.0,0.0,0.0,0
1004,958094,Vite Mon Marché,0,0.06666666666666667,0.0,0.0,0.0,0
1005,1662816,Baguette Academy,0,0.0,0.0,0.0,0.0,0
1006,131989,Datananas,0,0.1,0.0,0.0,1.0,0
1007,1480399,Zest HACCP,0,0.0,0.0,0.0,0.0,0
1008,1660461,Key Infuser,0,0.2857142857142857,0.0,0.0,0.0,0
1009,1660511,Meal Canteen,0,0.0,0.0,0.0,0.0,0
1010,1481883,Nateo Healthcare,0,0.2727272727272727,0.0,0.0,0.0,0
1011,1662457,Caviste Authentique,0,0.0,0.0,0.0,0.0,0
1012,969480,CYNBIOSE,1,0.45454545454545453,0.0,1.0,0.0,0
1013,1816615,Wind my roof,0,,,,,1
1014,945964,Heyday Integrated Circuits,1,0.6,0.0,0.0,0.0,0
1015,1800598,Fuzzy Logic Robotics,0,,,,,1
1016,933411,Memorize,0,0.0,0.0,0.0,0.0,0
1017,883391,1D Lab,0,0.2,0.0,0.0,1.0,0
1018,889686,360&1,0,0.0,0.0,0.0,0.0,0
1019,968961,AB7 Industries,0,0.32558139534883723,0.0,0.0,0.0,0
1020,156832,Abilian,1,1.0,0.0,1.0,1.0,0
1021,1826647,About Goods Company,0,0.42857142857142855,0.0,0.0,0.0,0
1022,20346,Pydio,0,1.0,0.0,0.0,0.0,0
1023,1659501,Abricot,0,0.0,0.0,0.0,0.0,0
1024,894224,Romy,0,0.14285714285714285,0.0,0.0,0.0,0
1025,8958,Adrenaline Hunter,0,0.0,0.0,0.0,0.0,0
1026,1448366,Adok,0,0.08333333333333333,0.0,0.0,0.0,0
1027,928195,Advisor SLA,0,,,,,1
1028,73029,Advanced Accelerator Applications,0,,,,,1
1029,893827,Aedmap,0,0.0,0.0,0.0,1.0,0
1030,969002,Aerial,1,0.5384615384615384,0.0,0.0,0.0,0
1031,1482952,ANSES,0,,,,,1
1032,1747894,Aix Sonic,0,,,,,1
1033,1816945,Algae Natural Food,0,0.0,0.0,0.0,0.0,0
1034,870615,Sociallymap,0,0.14285714285714285,0.0,0.0,1.0,0
1035,233747,Alkemics,0,0.16129032258064516,1.0,0.0,0.0,0
1036,1818427,Abe,0,,,,,1
1037,894779,Otherwise Insurance,0,0.09090909090909091,0.0,0.0,0.0,0
1038,1743170,Anaxi Technology,0,0.0,0.0,0.0,0.0,0
1039,1742971,Anova-Plus,0,,,,,1
1040,1834529,Appinmail,0,,,,,1
1041,213699,Aqua-tools,0,0.4166666666666667,0.0,0.0,0.0,0
1042,1660172,AR24,0,0.038461538461538464,0.0,0.0,0.0,0
1043,1479428,Arcure,1,0.32608695652173914,0.0,0.0,0.0,0
1044,4969,Archos,0,,,,,1
1045,1465700,Aroma Therapeutics,0,0.2,0.0,0.0,0.0,0
1046,918223,Minuit Une,0,0.13333333333333333,0.0,0.0,0.0,0
1047,80145,Artips,0,0.046875,0.0,0.0,0.0,0
1048,1478628,CETI Centre Européen des Textiles Innovants,1,0.4444444444444444,0.0,0.0,0.0,0
1049,898281,Aston Itrade Finance,0,0.14285714285714285,0.0,0.0,0.0,0
1050,1662719,Atelier du Fruit,1,0.625,0.0,0.0,0.0,0
1051,1834582,Auum,0,0.3076923076923077,0.0,0.0,0.0,0
1052,1748341,Awacloud,0,0.0,0.0,0.0,1.0,0
1053,892388,Axyn Robotique,0,0.2727272727272727,0.0,0.0,0.0,0
1054,1726288,Fizix,0,0.0,0.0,0.0,0.0,0
1055,1478750,Baby Sittor,0,0.03333333333333333,0.0,0.0,0.0,0
1056,1783175,BCM Energy group,0,,,,,1
1057,1834629,Beesbusy,0,0.18181818181818182,0.0,0.0,0.0,0
1058,125021,Beekast,1,0.11320754716981132,0.0,1.0,1.0,0
1059,1482787,Beyond Ratings,0,0.4444444444444444,0.0,0.0,0.0,0
1060,1716541,BimBamJob,0,,,,,1
1061,1329721,Merieux Nutrisciences Corporation,0,,,,,1
1062,1715788,Biolie,1,0.45454545454545453,0.0,0.0,0.0,0
1063,915054,Blade Shadow,0,,,,,1
1064,892805,Blueboard,0,0.17647058823529413,0.0,0.0,0.0,0
1065,1478505,Boa Concept,0,0.125,0.0,0.0,0.0,0
1066,1659870,Boarding Ring,1,0.2,0.0,0.0,0.0,0
1067,894828,Body cap,1,0.38461538461538464,0.0,1.0,0.0,0
1068,882396,Bon de Visite,0,0.1875,0.0,0.0,0.0,0
1069,969277,BOOKBEO SAS,0,0.16666666666666666,0.0,0.0,0.0,0
1070,246820,BOTIFY,0,,,,,1
1071,1662560,Brasserie Dulion,0,0.0,0.0,0.0,0.0,0
1072,81338,THECALLR,0,0.16666666666666666,0.0,0.0,0.0,0
1073,1481650,Calmedica,0,0.15384615384615385,0.0,0.0,0.0,0
1074,215040,Camp de Bases,0,0.07692307692307693,0.0,0.0,0.0,0
1075,1482674,Caveasy,0,0.0,0.0,0.0,0.0,0
1076,969347,Cellulopack,0,0.0,0.0,0.0,0.0,0
1077,1479647,CellMade,1,0.5,0.0,0.0,0.0,0
1078,6848,CellNovo,0,0.0,0.0,0.0,0.0,0
1079,969359,Ceramiques Techniques Industrielles,0,0.25,0.0,0.0,0.0,0
1080,1802949,CCI Paris Ile de France,0,,,,,1
1081,878020,Charge Map,0,0.04,0.0,0.0,0.0,0
1082,1478769,Chouette,1,0.3125,0.0,0.0,0.0,0
1083,1834821,CIMTECH,0,,,,,1
1084,881492,Cineapp,0,0.0,0.0,0.0,0.0,0
1085,1477769,CityTaps,1,0.25,0.0,1.0,0.0,0
1086,1749261,Clarteis,1,0.3333333333333333,0.0,1.0,1.0,0
1087,1458357,YusoFleet,0,0.1,0.0,0.0,0.0,0
1088,1748047,Clean Cells,0,,,,,1
1089,1707809,CNIM,0,,,,,1
1090,1534416,CMI'nov,0,0.25,0.0,0.0,0.0,0
1091,969407,Coating Plasma Industrie,0,0.5714285714285714,0.0,0.0,0.0,0
1092,1448365,Matha (formerly Coding Days),0,0.0,0.0,0.0,0.0,0
1093,882397,Colisweb,0,0.022222222222222223,0.0,0.0,0.0,0
1094,1477385,Coldinnov,0,0.3333333333333333,0.0,0.0,0.0,0
1095,1846182,Compumedics Europe,0,,,,,1
1096,1834881,Conjecto,0,0.25,0.0,0.0,0.0,0
1097,901214,Containous,0,0.22727272727272727,0.0,0.0,0.0,0
1098,1458439,Cooptalis,0,,,,,1
1099,969453,COVALAB,0,0.3888888888888889,0.0,0.0,0.0,0
1100,969461,CREPIM,0,0.7142857142857143,0.0,0.0,0.0,0
1101,1447887,Daan Technologies,0,0.23076923076923078,0.0,0.0,0.0,0
1102,969513,Deligeo SASU,0,0.6,0.0,0.0,0.0,0
1103,891399,Delta Drone,0,0.1875,0.0,0.0,0.0,0
1104,969537,DigiMobee SAS,0,0.0,0.0,0.0,0.0,0
1105,1835001,Disruptual,0,0.05,0.0,0.0,0.0,0
1106,1478177,DNA GENSEE,0,,,,,1
1107,188035,Doctolib,0,,,,,1
1108,927154,Domraider,0,0.0,0.0,0.0,0.0,0
1109,1480165,DreaminzZz,0,0.3333333333333333,0.0,0.0,0.0,0
1110,971800,Dronisos,0,0.24,0.0,0.0,0.0,0
1111,12474,DxO Labs,0,0.27631578947368424,0.0,0.0,0.0,0
1112,893940,Dynseo,0,0.23076923076923078,0.0,0.0,0.0,0
1113,1743092,EASY MOUNTAIN,0,,,,,1
1114,899474,Ecov,1,0.1956521739130435,0.0,0.0,0.0,0
1115,13832,eduPad,0,0.14285714285714285,0.0,0.0,0.0,0
1116,208441,EFFICIENCIA,0,,,,,1
1117,1835086,ELECTRIC LOADING,0,0.0,0.0,0.0,0.0,0
1118,1529187,Entech Smart Energies,0,0.4418604651162791,0.0,0.0,0.0,0
1119,969659,EpiConcept SAS,1,0.11764705882352941,0.0,0.0,0.0,0
1120,982963,EPHYLA SAS,0,0.3333333333333333,0.0,0.0,0.0,0
1121,1479113,Eqinov,0,0.3,0.0,0.0,0.0,0
1122,1463283,Esi Group,0,,,,,1
1123,1713654,Evolucare,0,,,,,1
1124,1477626,Eznov,0,,,,,1
1125,894846,Ezygain,0,0.0,0.0,0.0,0.0,0
1126,14806,Fidzup,0,0.0,0.0,0.0,0.0,0
1127,131136,FilmDoo,0,,,,,1
1128,1481077,FinFrog,0,0.14285714285714285,0.0,0.0,0.0,0
1129,1792464,Flaneurz,0,0.125,0.0,0.0,1.0,0
1130,1480508,Flaminem,1,0.35714285714285715,0.0,1.0,0.0,0
1131,1748327,Flexio,0,,,,,1
1132,1683507,Flowersep,0,0.3333333333333333,0.0,0.0,0.0,0
